Nível,Data e Hora,Fonte,Identificação do Evento,Categoria da Tarefa
Informações,24/07/2025 19:18:21,Microsoft-Windows-FilterManager,6,Nenhum,"Filtro do Sistema de Arquivos 'WdFilter' (10.0, ‎2020‎-‎04‎-‎16T05:35:56.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros."
Informações,24/07/2025 19:18:21,Microsoft-Windows-FilterManager,6,Nenhum,"Filtro do Sistema de Arquivos 'Wof' (10.0, ‎2033‎-‎09‎-‎02T20:41:44.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros."
Informações,24/07/2025 19:18:21,Microsoft-Windows-FilterManager,6,Nenhum,"Filtro do Sistema de Arquivos 'FileInfo' (10.0, ‎2093‎-‎04‎-‎01T22:29:43.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros."
Informações,24/07/2025 19:18:19,Microsoft-Windows-HAL,16,Nenhum,O relatório de falhas da IOMMU foi inicializado.
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-General,20,(6),"A configuração de segundo bissexto foi atualizada.
Motivo: Leap second data initialized from registry during boot
Segundos bissextos habilitados: true
Nova contagem de segundos bissextos: 0
Contagem antiga de segundos bissextos: 0"
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-Boot,30,(21),O firmware relatou métricas de inicialização.
Informações,24/07/2025 19:18:19,Microsoft-Windows-IsolatedUserMode,3,Nenhum,"Secure Kernel started with status STATUS_SUCCESS and flags HvciEnabled,HvciStrictMode."
Informações,24/07/2025 19:18:19,Microsoft-Windows-Hyper-V-Hypervisor,165,Nenhum,"O hipervisor configurou mitigações para CVE-2019-11091, CVE-2018-12126, CVE-2018-12127, CVE-2018-12130 para máquinas virtuais.

Processador não afetado: false
Família de processadores não afetada: false
O processador dá suporte à liberação de buffer de microarquitetura:liberação de buffer  false
necessária: false
"
Informações,24/07/2025 19:18:19,Microsoft-Windows-Hyper-V-Hypervisor,156,Nenhum,"Mitigações configuradas do hipervisor para CVE-2018-3646 para máquinas virtuais.

Processador não afetado: false
Família de processadores não afetada: false
O processador suporta a liberação de cache: false
HyperThreading ativado: true
O hipervisor pai aplica mitigações: false
Mitigações desabilitadas por bcdedit: false
Mitigações habilitadas: true
Limpeza de cache necessária: false
"
Informações,24/07/2025 19:18:19,Microsoft-Windows-Hyper-V-Hypervisor,129,Nenhum,"O hipervisor inicializou o remapeamento de E/S.

Hardware presente: true
Hardware habilitado: true
Política: 0x0
Recursos habilitados: 0x34A
Informações internas: 0x0
Problemas: 0x0
Informações adicionais: 0x0"
Informações,24/07/2025 19:18:19,Microsoft-Windows-Hyper-V-Hypervisor,2,Nenhum,O tipo de agendador de hipervisor é 0x4.
Informações,24/07/2025 19:18:19,Microsoft-Windows-Hyper-V-Hypervisor,1,Nenhum,Hipervisor iniciado com êxito.
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-Boot,27,(33),O tipo de inicialização era 0x0.
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-Boot,25,(32),A política do menu de inicialização era 0x1.
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-Boot,238,(101),Diferença de fuso horário EFI: 2047. Sinalizadores de horário de verão: 0. Tempo do firmware: ‎2025‎-‎07‎-‎24T19:18:18.000000000Z. 
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-Boot,247,(99),"Não é possível carregar Pluton-Windows firmware. StatusCode: STATUS_SUCCESS, Motivo: Failed to apply firmware."
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-Boot,20,(31),O status bem-sucedido do último desligamento era true. O status bem-sucedido da última inicialização era true.
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-Boot,32,(58),O bootmgr gastou 0 ms aguardando a entrada do usuário.
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-Boot,18,(57),Há 0x1 opções de inicialização no sistema.
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-Boot,153,(62),"A segurança baseada em virtualização (políticas: VBS Enabled,VSM Required,Hvci,Boot Chain Signer Soft Enforced) está enabled due to VBS registry configuration."
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-General,25,(12),"A hora do sistema foi inicializada para ‎2025‎-‎07‎-‎24T22:18:19.500000000Z. 

Tempo do carregador: ‎2025‎-‎07‎-‎24T22:18:18.000000000Z
Sinalizadores de inicialização internos: 0x2
Código de erro HAL RTC: 0x0
Hora RTC está em UTC: false
Inicialização suave: false
Êxito: true
Fase: 0"
Informações,24/07/2025 19:18:19,Microsoft-Windows-Kernel-General,12,(1),Sistema operacional iniciado na hora do sistema ‎2025‎-‎07‎-‎24T22:18:19.500000000Z.
Informações,24/07/2025 19:17:36,Microsoft-Windows-Kernel-General,13,(2),O sistema operacional está sendo desligado na hora do sistema ‎2025‎-‎07‎-‎24T22:17:36.526756200Z.
Informações,24/07/2025 19:17:36,Microsoft-Windows-Kernel-Power,577,(280),O sistema está preparado para uma reinicialização iniciada pelo sistema Active. 
Informações,24/07/2025 19:17:35,Microsoft-Windows-Kernel-Power,109,(103),"O gerenciador de energia do kernel iniciou uma transição de desligamento.

Action: Power Action Reboot 
Código de Evento: 0x0 
Motivo: Kernel API"
Informações,24/07/2025 19:18:33,EventLog,6013,Nenhum,O tempo de ativação do sistema é 13 segundos.
Informações,24/07/2025 19:18:33,EventLog,6005,Nenhum,O serviço Log de eventos foi iniciado.
Informações,24/07/2025 19:18:33,EventLog,6009,Nenhum,Microsoft (R) Windows (R) 10.00. 26100  Multiprocessor Free.
Informações,24/07/2025 19:17:34,Microsoft-Windows-Dhcp-Client,50037,Evento do Estado do Serviço,O serviço do cliente DHCPv4 foi interrompido. O valor do Sinalizador de Desligamento é 1
Informações,24/07/2025 19:17:34,Microsoft-Windows-DHCPv6-Client,51057,Service State Event,A interrupção do serviço do cliente DHCPv6 está quase concluída. A contagem de Referências de Contexto DHCP é 1
Informações,24/07/2025 19:17:34,Microsoft-Windows-DHCPv6-Client,51047,Service State Event,O serviço do cliente DHCPv6 foi interrompido. O valor do Sinalizador de Desligamento é 1
Informações,24/07/2025 19:17:34,Microsoft-Windows-Dhcp-Client,50106,Evento do Estado do Serviço,O DHCPv4 está aguardando a interrupção do serviço DHCPv6
Informações,24/07/2025 19:17:34,Microsoft-Windows-Dhcp-Client,50105,Evento do Estado do Serviço,ProcessDHCPRequestForever do cliente DHCPv4 recebeu TERMINATEEVENT
Informações,24/07/2025 19:17:34,Microsoft-Windows-Dhcp-Client,50104,Evento do Estado do Serviço,O cliente DHCPv4 recebeu uma notificação de desligamento
Informações,24/07/2025 19:17:34,Microsoft-Windows-IsolatedUserMode,2,Nenhum,Secure Trustlet Id 6 and Pid 12572 stopped with status STATUS_SUCCESS.
Informações,24/07/2025 19:17:34,EventLog,6006,Nenhum,O serviço Log de eventos foi finalizado.
Informações,24/07/2025 19:17:33,Microsoft-Windows-Winlogon,7002,(1102),Notificação de Logoff do Usuário para Programa de Aperfeiçoamento da Experiência do Usuário
Aviso,24/07/2025 19:17:30,winsrvext,100,Nenhum,O C:\Program Files\LGHUB\lghub_agent.exe processo está atrasando o desligamento do sistema 5093 milissegundos.
Informações,24/07/2025 19:17:25,Microsoft-Windows-IsolatedUserMode,2,Nenhum,Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS.
Informações,24/07/2025 19:17:25,User32,1074,Nenhum,"O processo C:\WINDOWS\Explorer.EXE (PC004) iniciou reiniciar do computador PC004 pelo usuário PC004\FakeZero por este motivo: Outro (não planejada)
  Código do motivo: 0x0
  Tipo de encerramento: reiniciar
  Comentário: "
Aviso,24/07/2025 19:17:13,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Ativação para o aplicativo de Servidor COM com CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 e APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos MicrosoftWindows.Client.WebExperience_525.15301.20.0_x64__cw5n1h2txyewy SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Informações,24/07/2025 19:16:34,Service Control Manager,7045,Nenhum,"Foi instalado um serviço no sistema

Nome do Serviço:  CorsairLLAccessE5624B0A345A7E17A08498BFEDC2D42A7CBA71C2
Nome do Arquivo de Serviço:  C:\Program Files\Corsair\Corsair Device Control Service\bin\CorsairLLAccess64.sys
Tipo de Serviço:  driver de modo kernel
Tipo de Início de Serviço:  iniciar automaticamente
Conta de Serviço:  "
Aviso,24/07/2025 19:16:30,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 e APPID 
Não Disponível
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,24/07/2025 19:16:28,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 e APPID 
Não Disponível
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,24/07/2025 19:16:26,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 e APPID 
Não Disponível
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Informações,24/07/2025 19:16:25,Microsoft-Windows-IsolatedUserMode,5,Nenhum,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.
Informações,24/07/2025 19:16:12,Microsoft-Windows-TPM-WMI,1025,Nenhum,O TPM foi provisionado com êxito e agora está pronto para uso.
Informações,24/07/2025 19:16:12,Microsoft-Windows-TPM-WMI,1282,Nenhum,O identificador de dispositivo TBS foi gerado.
Informações,24/07/2025 19:16:11,Microsoft-Windows-IsolatedUserMode,1,Nenhum,Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 12572 started with status STATUS_SUCCESS.
Informações,24/07/2025 19:16:11,Microsoft-Windows-IsolatedUserMode,5,Nenhum,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.
Informações,24/07/2025 19:16:11,TPM,18,Nenhum,Este evento dispara a execução da verificação de status/provisionamento do TPM (Trusted Platform Module).
Informações,24/07/2025 19:16:11,Service Control Manager,7026,Nenhum,"O(s) seguinte(s) driver(s) de início do sistema ou de inicialização não foram carregados: 
dam"
Informações,24/07/2025 19:16:10,Service Control Manager,7045,Nenhum,"Foi instalado um serviço no sistema

Nome do Serviço:  R0CPUCOOLERV4_0
Nome do Arquivo de Serviço:  C:\Program Files (x86)\CPU COOLER V4.0\CPU COOLER V4.0.sys
Tipo de Serviço:  driver de modo kernel
Tipo de Início de Serviço:  iniciar demanda
Conta de Serviço:  "
Informações,24/07/2025 19:16:07,Microsoft-Windows-TPM-WMI,1038,Nenhum,"As verificações de integridade de pré-atestado confirmam que o dispositivo deve ser aprovado no atestado.
 Consulte C:\WINDOWS\Logs\MeasuredBoot\0000000011-0000000000.json para obter informações detalhadas sobre quais verificações foram feitas."
Informações,24/07/2025 19:16:07,Microsoft-Windows-TPM-WMI,1041,Nenhum,"Informações detalhadas da verificação de integridade anterior ao atestado: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}]}"
Informações,24/07/2025 19:16:06,Microsoft-Windows-FilterManager,6,Nenhum,"Filtro do Sistema de Arquivos 'gameflt' (10.0, ‎2009‎-‎11‎-‎22T16:11:52.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros."
Aviso,24/07/2025 19:16:05,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Ativação para o aplicativo de Servidor COM com CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 e APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 ao usuário AUTORIDADE NT\SERVIÇO LOCAL SID (S-1-5-19) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,24/07/2025 19:16:05,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Ativação para o aplicativo de Servidor COM com CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 e APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 ao usuário AUTORIDADE NT\SERVIÇO LOCAL SID (S-1-5-19) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Informações,24/07/2025 19:16:05,Microsoft-Windows-Winlogon,7001,(1101),Notificação de Logon do Usuário para Programa de Aperfeiçoamento da Experiência do Usuário
Informações,24/07/2025 19:16:05,Microsoft-Windows-UserModePowerService,12,(10),O processo C:\Windows\System32\DriverStore\FileRepository\u0400644.inf_amd64_9691c8ee1bbfcbb7\B399690\atieclxx.exe (ID do processo:4036) redefiniu o esquema de política de {381b4222-f694-41f0-9685-ff5bb260df2e} para {381b4222-f694-41f0-9685-ff5bb260df2e}
Informações,24/07/2025 19:16:04,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Tentativa de reservar url http://+:80/116B50EB-ECE2-41ac-8429-9F9E963361B7/. Status 0x0. ID do processo 0x4 caminho executável , Usuário SISTEMA"
Informações,24/07/2025 19:16:04,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Tentativa de reservar url https://+:443/C574AC30-5794-4AEE-B1BB-6651C5315029/. Status 0x0. ID do processo 0x4 caminho executável , Usuário SISTEMA"
Informações,24/07/2025 19:16:04,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Tentativa de reservar url http://+:80/0131501b-d67f-491b-9a40-c4bf27bcb4d4/. Status 0x0. ID do processo 0x4 caminho executável , Usuário SISTEMA"
Informações,24/07/2025 19:16:04,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Tentativa de reservar url http://+:3387/rdp/. Status 0x0. ID do processo 0x4 caminho executável , Usuário SISTEMA"
Informações,24/07/2025 19:16:04,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Tentativa de reservar url https://+:3392/rdp/. Status 0x0. ID do processo 0x4 caminho executável , Usuário SISTEMA"
Informações,24/07/2025 19:16:04,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Tentativa de reservar url http://+:10246/MDEServer/. Status 0x0. ID do processo 0x4 caminho executável , Usuário SISTEMA"
